balanced_round_robin_order,balanced_slot_index,balanced_period,include_in_hourly_primary,microcolony_pair,microcolony_ids,exposure_date,source_date,relative_period,target_hour,selected_minute,selection_status,day_status,video_id,filename_camera_label,source_video_path,symlink_path,augmentation_reason,augmentation_note
118,12,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,11,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_11_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_11_00_03.mp4,base_hourly,original hourly round-robin selection
119,12,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,11,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_11_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_11_00_03.mp4,base_hourly,original hourly round-robin selection
120,12,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,11,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_11_00_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_11_00_03.mp4,base_hourly,original hourly round-robin selection
121,12,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,11,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_11_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_11_00_03.mp4,base_hourly,original hourly round-robin selection
122,12,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,11,30,augmented_extra,augmented,bumblebox-9_2026-03-15_11_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_11_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
123,13,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_12_00_05,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_12_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_12_00_05.mp4,base_hourly,original hourly round-robin selection
124,13,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_12_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_12_00_03.mp4,base_hourly,original hourly round-robin selection
125,13,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_12_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_12_00_03.mp4,base_hourly,original hourly round-robin selection
126,13,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_12_00_05,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_12_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_12_00_05.mp4,base_hourly,original hourly round-robin selection
127,13,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_12_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_12_00_03.mp4,base_hourly,original hourly round-robin selection
128,13,pre,true,MCs-13-and-14,13;14,,2026-03-01,augmented_pre_exposure,12,30,augmented_extra,augmented,bumblebox-18_2026-03-01_12_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_12_30_04.mp4,,blur_compensation_0.5ppb,extra pre videos for MC14 to compensate blurry MC1 0.5ppb
129,13,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,12,30,augmented_extra,augmented,bumblebox-18_2026-03-05_12_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_12_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC14 matches MC1 0.5ppb
130,13,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,12,30,augmented_extra,augmented,bumblebox-15_2026-03-05_12_30_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_12_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC16 matches MC2 10ppb
131,13,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,12,30,augmented_extra,augmented,bumblebox-9_2026-03-15_12_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_12_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
132,13,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,12,30,augmented_extra,augmented,bumblebox-9_2026-03-19_12_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_12_30_03.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC17 matches MC2 10ppb
133,13,pre,true,MCs-21-and-22,21;22,,2026-03-15,augmented_pre_exposure,12,30,augmented_extra,augmented,bumblebox-18_2026-03-15_12_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_12_30_04.mp4,,blur_compensation_0.5ppb,extra pre videos for MC21 to compensate blurry MC1 0.5ppb
134,13,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,12,30,augmented_extra,augmented,bumblebox-18_2026-03-18_12_30_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_12_30_03.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC21 matches MC1 0.5ppb
135,14,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_13_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_13_00_03.mp4,base_hourly,original hourly round-robin selection
136,14,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_13_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_13_00_03.mp4,base_hourly,original hourly round-robin selection
137,14,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_13_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_13_00_03.mp4,base_hourly,original hourly round-robin selection
138,14,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_13_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_13_00_04.mp4,base_hourly,original hourly round-robin selection
139,14,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_13_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_13_00_03.mp4,base_hourly,original hourly round-robin selection
140,14,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,13,30,augmented_extra,augmented,bumblebox-9_2026-03-15_13_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_13_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
141,15,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_14_00_05,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_14_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_14_00_05.mp4,base_hourly,original hourly round-robin selection
142,15,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_14_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_14_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_14_00_03.mp4,base_hourly,original hourly round-robin selection
143,15,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_14_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_14_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_14_00_03.mp4,base_hourly,original hourly round-robin selection
144,15,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_14_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_14_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_14_00_04.mp4,base_hourly,original hourly round-robin selection
145,15,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_14_00_02,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_14_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_14_00_02.mp4,base_hourly,original hourly round-robin selection
146,15,pre,true,MCs-13-and-14,13;14,,2026-03-01,augmented_pre_exposure,14,30,augmented_extra,augmented,bumblebox-18_2026-03-01_14_30_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_14_30_03.mp4,,blur_compensation_0.5ppb,extra pre videos for MC14 to compensate blurry MC1 0.5ppb
147,15,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,14,30,augmented_extra,augmented,bumblebox-18_2026-03-05_14_30_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_14_30_03.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC14 matches MC1 0.5ppb
148,15,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,14,30,augmented_extra,augmented,bumblebox-15_2026-03-05_14_30_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_14_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC16 matches MC2 10ppb
149,15,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,14,30,augmented_extra,augmented,bumblebox-9_2026-03-15_14_30_02,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_14_30_02.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
150,15,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,14,30,augmented_extra,augmented,bumblebox-9_2026-03-19_14_30_05,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_14_30_05.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC17 matches MC2 10ppb
151,15,pre,true,MCs-21-and-22,21;22,,2026-03-15,augmented_pre_exposure,14,30,augmented_extra,augmented,bumblebox-18_2026-03-15_14_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_14_30_04.mp4,,blur_compensation_0.5ppb,extra pre videos for MC21 to compensate blurry MC1 0.5ppb
152,15,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,14,30,augmented_extra,augmented,bumblebox-18_2026-03-18_14_30_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_14_30_03.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC21 matches MC1 0.5ppb
153,16,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_15_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_15_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_15_00_04.mp4,base_hourly,original hourly round-robin selection
154,16,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_15_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_15_00_03.mp4,base_hourly,original hourly round-robin selection
155,16,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_15_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_15_00_03.mp4,base_hourly,original hourly round-robin selection
156,16,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_15_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_15_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_15_00_04.mp4,base_hourly,original hourly round-robin selection
157,16,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_15_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_15_00_03.mp4,base_hourly,original hourly round-robin selection
158,16,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,15,30,augmented_extra,augmented,bumblebox-9_2026-03-15_15_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_15_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
159,17,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_16_00_05,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_16_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_16_00_05.mp4,base_hourly,original hourly round-robin selection
160,17,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_16_00_02,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_16_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_16_00_02.mp4,base_hourly,original hourly round-robin selection
161,17,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_16_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_16_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_16_00_03.mp4,base_hourly,original hourly round-robin selection
162,17,pre,true,MCs-5-and-6,5;6,,2026-02-22,augmented_pre_exposure,16,50,augmented_extra,augmented,bumblebox-18_2026-02-22_16_50_07,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/pre-exposure/bumblebox-18_2026-02-22_16_50_07.mp4,,pre_fill_to_24_if_possible,fill MCs-5-and-6 pre from 4 toward 22 using non-hourly pre videos
163,17,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_16_00_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_16_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_16_00_03.mp4,base_hourly,original hourly round-robin selection
164,17,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_16_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_16_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_16_00_03.mp4,base_hourly,original hourly round-robin selection
165,17,pre,true,MCs-13-and-14,13;14,,2026-03-01,augmented_pre_exposure,16,30,augmented_extra,augmented,bumblebox-18_2026-03-01_16_30_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_16_30_03.mp4,,blur_compensation_0.5ppb,extra pre videos for MC14 to compensate blurry MC1 0.5ppb
166,17,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,16,30,augmented_extra,augmented,bumblebox-18_2026-03-05_16_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_16_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC14 matches MC1 0.5ppb
167,17,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,16,30,augmented_extra,augmented,bumblebox-15_2026-03-05_16_30_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_16_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC16 matches MC2 10ppb
168,17,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,16,30,augmented_extra,augmented,bumblebox-9_2026-03-15_16_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_16_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
169,17,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,16,30,augmented_extra,augmented,bumblebox-9_2026-03-19_16_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_16_30_03.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC17 matches MC2 10ppb
170,17,pre,true,MCs-21-and-22,21;22,,2026-03-15,augmented_pre_exposure,16,30,augmented_extra,augmented,bumblebox-18_2026-03-15_16_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_16_30_04.mp4,,blur_compensation_0.5ppb,extra pre videos for MC21 to compensate blurry MC1 0.5ppb
171,17,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,16,30,augmented_extra,augmented,bumblebox-18_2026-03-18_16_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_16_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC21 matches MC1 0.5ppb
172,18,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-22,pre_exposure_folder,17,30,fallback_hh30_missing_hh00,partial_day,bumblebox-19_2026-02-22_17_30_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_17_30_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-22/bumblebox-19_2026-02-22_17_30_04.mp4,base_hourly,original hourly round-robin selection
173,18,pre,true,MCs-1-and-2,1;2,,2026-02-22,augmented_pre_exposure,17,10,augmented_extra,augmented,bumblebox-19_2026-02-22_17_10_06,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_17_10_06.mp4,,pre_fill_to_24_if_possible,fill MCs-1-and-2 pre from 16 toward 24 using non-hourly pre videos
174,18,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_17_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_17_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_17_00_04.mp4,base_hourly,original hourly round-robin selection
175,18,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_17_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_17_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_17_00_03.mp4,base_hourly,original hourly round-robin selection
176,18,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_17_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_17_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_17_00_03.mp4,base_hourly,original hourly round-robin selection
